Date,Duration,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE,Notes
2026-03-30 18:07:54,00 hours 58 minutes 31 seconds,,Barbell Row,1,145.505093042,8,0,0,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Overhead Press,0,105.821885849,5,0,0,,
2026-07-08 07:15:04,01 hours 13 minutes 13 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-07-08 07:15:04,01 hours 13 minutes 13 seconds,,Dead Hang,0,0,0,0,79,,
2026-08-14 19:05:03,00 hours 48 minutes 51 seconds,,Lat Pulldown,2,149.914338286,10,0,0,,
2026-03-25 07:23:01,01 hours 19 minutes 04 seconds,,Dead Hang,0,0,0,0,56,,
2026-06-29 18:32:51,01 hours 12 minutes 30 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-08-03 18:32:07,00 hours 57 minutes 58 seconds,,Bench Press,1,128.143689895,6,0,0,,
2026-08-19 07:16:38,01 hours 02 minutes 54 seconds,,Deadlift,1,330.693393277,5,0,0,,
2026-06-19 19:30:35,00 hours 43 minutes 03 seconds,,Dumbbell Lateral Raise,0,26.455471462,15,0,0,,
2026-05-04 18:12:22,01 hours 14 minutes 28 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Pull Up,0,0,7,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Pull Up,2,0,6,0,0,,
2026-03-14 10:32:29,00 hours 46 minutes 57 seconds,,Bench Press,0,127.978343198,10,0,0,,
2026-02-06 19:10:09,00 hours 50 minutes 59 seconds,,Lat Pulldown,0,125.663489445,10,0,0,,
2026-05-01 19:31:46,00 hours 51 minutes 01 seconds,,Lat Pulldown,0,138.891225177,10,0,0,,
2026-04-20 18:33:09,01 hours 06 minutes 44 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Deadlift,2,308.647167059,5,0,0,,
2026-01-14 07:03:37,01 hours 18 minutes 25 seconds,,Pull Up,1,0,5,0,0,,
2026-01-21 07:35:06,01 hours 05 minutes 37 seconds,,Squat,4,202.825281210,5,0,0,,
2026-01-23 19:36:23,00 hours 46 minutes 06 seconds,,Lat Pulldown,1,123.458866824,10,0,0,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-05-25 18:37:51,01 hours 09 minutes 41 seconds,,Bench Press,1,115.742687647,6,0,0,,
2026-03-23 18:36:34,00 hours 59 minutes 06 seconds,,Bench Press,4,144.402781731,7,0,0,,
2026-05-13 07:30:22,01 hours 20 minutes 51 seconds,,Squat,0,119.049621580,8,0,0,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Barbell Row,0,157.630517462,8,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Squat,3,211.643771698,5,0,0,,
2026-05-11 18:39:53,01 hours 14 minutes 00 seconds,,Bench Press,4,152.118960908,6,0,0,,
2026-01-26 18:31:27,01 hours 12 minutes 49 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Pull Up,0,0,8,0,0,,
2026-05-27 07:09:52,01 hours 19 minutes 38 seconds,,Squat,4,242.508488403,5,0,0,,
2026-05-13 07:30:22,01 hours 20 minutes 51 seconds,,Pull Up,1,0,11,0,0,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Squat,1,213.407469795,5,0,0,,
2026-08-14 19:05:03,00 hours 48 minutes 51 seconds,,Dumbbell Lateral Raise,1,26.455471462,15,0,0,,
2026-02-13 19:38:37,00 hours 55 minutes 51 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-07-27 18:12:20,01 hours 06 minutes 05 seconds,,Bench Press,2,169.755941882,8,0,0,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Bench Press,1,122.356555513,6,0,0,,
2026-07-27 18:12:20,01 hours 06 minutes 05 seconds,,Bench Press,0,84.877970941,12,0,0,,
2026-01-10 10:26:15,00 hours 47 minutes 05 seconds,,Incline Dumbbell Press,0,48.501697681,10,0,0,,
2026-06-08 18:08:58,00 hours 56 minutes 47 seconds,,Bench Press,4,162.039762706,8,0,0,,
2026-04-25 10:16:58,00 hours 56 minutes 10 seconds,,Incline Dumbbell Press,1,65.036367345,10,0,0,,
2026-01-19 18:34:36,00 hours 58 minutes 19 seconds,,Bench Press,4,134.481979933,6,0,0,,
2026-03-25 07:23:01,01 hours 19 minutes 04 seconds,,Pull Up,0,0,9,0,0,,
2026-08-08 10:49:17,00 hours 50 minutes 48 seconds,,Incline Dumbbell Press,0,70.547923899,10,0,0,,
2026-08-24 18:35:59,01 hours 08 minutes 58 seconds,,Bench Press,3,170.858253193,8,0,0,,
2026-05-25 18:37:51,01 hours 09 minutes 41 seconds,,Bench Press,3,154.323583530,8,0,0,,
2026-05-27 07:09:52,01 hours 19 minutes 38 seconds,,Dead Hang,0,0,0,0,70,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Bench Press,0,81.571037008,12,0,0,,
2026-05-20 07:46:29,01 hours 12 minutes 25 seconds,,Squat,4,240.303865782,5,0,0,,
2026-04-20 18:33:09,01 hours 06 minutes 44 seconds,,Overhead Press,0,115.742687647,5,0,0,,
2026-01-30 19:29:19,00 hours 51 minutes 15 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-08-07 19:05:17,00 hours 48 minutes 02 seconds,,Dumbbell Lateral Raise,1,26.455471462,15,0,0,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Pull Up,1,0,6,0,0,,
2026-08-28 19:33:07,00 hours 47 minutes 10 seconds,,Lat Pulldown,1,149.914338286,10,0,0,,
2026-06-08 18:08:58,00 hours 56 minutes 47 seconds,,Overhead Press,2,116.844998958,6,0,0,,
2026-06-19 19:30:35,00 hours 43 minutes 03 seconds,,Running,0,0,0,6.15,2007,,
2026-03-25 07:23:01,01 hours 19 minutes 04 seconds,,Squat,2,222.666884807,5,0,0,,
2026-03-27 19:13:09,00 hours 52 minutes 40 seconds,,Plank,0,0,0,0,71,,
2026-08-10 18:09:58,01 hours 12 minutes 32 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-03-14 10:32:29,00 hours 46 minutes 57 seconds,,Incline Dumbbell Press,0,58.422499479,10,0,0,,
2026-01-14 07:03:37,01 hours 18 minutes 25 seconds,,Dead Hang,0,0,0,0,41,,
2026-01-05 18:04:06,01 hours 12 minutes 23 seconds,,Bench Press,0,66.138678656,12,0,0,,
2026-04-01 07:29:30,01 hours 15 minutes 19 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-05-01 19:31:46,00 hours 51 minutes 01 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-03-30 18:07:54,00 hours 58 minutes 31 seconds,,Bench Press,4,145.505093042,7,0,0,,
2026-06-12 19:33:52,00 hours 53 minutes 58 seconds,,Dumbbell Lateral Raise,2,26.455471462,15,0,0,,
2026-06-06 10:13:32,00 hours 54 minutes 15 seconds,,Bench Press,0,144.843706256,10,0,0,,
2026-05-25 18:37:51,01 hours 09 minutes 41 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-03-20 19:13:10,00 hours 54 minutes 07 seconds,,Running,0,0,0,5.5,1881,,
2026-01-09 19:13:05,00 hours 41 minutes 27 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-07-03 19:16:53,00 hours 46 minutes 28 seconds,,Lat Pulldown,0,148.812026975,10,0,0,,
2026-01-07 07:37:58,01 hours 01 minutes 32 seconds,,Romanian Deadlift,0,198.416035967,10,0,0,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Overhead Press,0,116.844998958,5,0,0,,
2026-02-27 19:31:10,00 hours 42 minutes 28 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-03-20 19:13:10,00 hours 54 minutes 07 seconds,,Plank,0,0,0,0,70,,
2026-03-23 18:36:34,00 hours 59 minutes 06 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-05-13 07:30:22,01 hours 20 minutes 51 seconds,,Pull Up,2,0,10,0,0,,
2026-07-08 07:15:04,01 hours 13 minutes 13 seconds,,Squat,0,127.868112067,8,0,0,,
2026-03-13 19:23:08,00 hours 50 minutes 44 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Squat,0,105.821885849,8,0,0,,
2026-02-21 10:24:01,00 hours 56 minutes 29 seconds,,Bench Press,0,125.002102659,10,0,0,,
2026-01-19 18:34:36,00 hours 58 minutes 19 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Squat,4,209.439149076,5,0,0,,
2026-06-10 07:22:42,01 hours 14 minutes 37 seconds,,Squat,4,246.917733647,5,0,0,,
2026-05-11 18:39:53,01 hours 14 minutes 00 seconds,,Barbell Row,2,152.118960908,8,0,0,,
2026-08-19 07:16:38,01 hours 02 minutes 54 seconds,,Squat,4,268.963959866,5,0,0,,
2026-04-03 19:05:06,00 hours 44 minutes 47 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-05-20 07:46:29,01 hours 12 minutes 25 seconds,,Pull Up,1,0,11,0,0,,
2026-01-26 18:31:27,01 hours 12 minutes 49 seconds,,Overhead Press,0,102.514951916,5,0,0,,
2026-03-09 18:37:16,01 hours 00 minutes 18 seconds,,Overhead Press,0,109.128819782,5,0,0,,
2026-08-14 19:05:03,00 hours 48 minutes 51 seconds,,Lat Pulldown,1,149.914338286,10,0,0,,
2026-02-21 10:24:01,00 hours 56 minutes 29 seconds,,Pull Up,1,0,8,0,0,,
2026-04-03 19:05:06,00 hours 44 minutes 47 seconds,,Lat Pulldown,0,134.481979933,10,0,0,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Pull Up,1,0,11,0,0,,
2026-07-06 18:28:04,01 hours 05 minutes 42 seconds,,Bench Press,1,124.836755962,6,0,0,,
2026-07-24 19:10:10,00 hours 47 minutes 45 seconds,,Dumbbell Lateral Raise,1,26.455471462,15,0,0,,
2026-02-20 19:43:18,00 hours 54 minutes 45 seconds,,Plank,0,0,0,0,66,,
2026-07-27 18:12:20,01 hours 06 minutes 05 seconds,,Barbell Row,0,163.142074017,8,0,0,,
2026-02-09 18:48:36,01 hours 12 minutes 50 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-08-14 19:05:03,00 hours 48 minutes 51 seconds,,Lat Pulldown,0,149.914338286,10,0,0,,
2026-06-03 07:47:27,01 hours 04 minutes 55 seconds,,Squat,1,195.770488820,5,0,0,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Squat,3,220.462262185,5,0,0,,
2026-03-13 19:23:08,00 hours 50 minutes 44 seconds,,Lat Pulldown,2,131.175046000,10,0,0,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Squat,2,220.462262185,5,0,0,,
2026-06-03 07:47:27,01 hours 04 minutes 55 seconds,,Deadlift,0,198.416035967,5,0,0,,
2026-01-07 07:37:58,01 hours 01 minutes 32 seconds,,Deadlift,1,308.647167059,5,0,0,,
2026-02-09 18:48:36,01 hours 12 minutes 50 seconds,,Bench Press,3,137.788913866,8,0,0,,
2026-04-29 07:25:12,01 hours 07 minutes 33 seconds,,Squat,0,116.844998958,8,0,0,,
2026-08-28 19:33:07,00 hours 47 minutes 10 seconds,,Dumbbell Lateral Raise,0,26.455471462,15,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-03-11 07:00:26,01 hours 04 minutes 34 seconds,,Squat,3,218.257639563,5,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Bench Press,0,85.429126597,12,0,0,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Bench Press,3,141.095847798,8,0,0,,
2026-01-19 18:34:36,00 hours 58 minutes 19 seconds,,Overhead Press,2,101.412640605,5,0,0,,
2026-04-27 18:39:51,01 hours 01 minutes 15 seconds,,Bench Press,0,74.957169143,12,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Pull Up,2,0,6,0,0,,
2026-02-02 18:21:18,01 hours 09 minutes 38 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-08-26 07:17:08,01 hours 19 minutes 02 seconds,,Squat,0,135.584291244,8,0,0,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Overhead Press,1,105.821885849,5,0,0,,
2026-02-06 19:10:09,00 hours 50 minutes 59 seconds,,Lat Pulldown,1,125.663489445,10,0,0,,
2026-04-25 10:16:58,00 hours 56 minutes 10 seconds,,Bench Press,0,133.930824277,10,0,0,,
2026-01-28 07:20:37,01 hours 14 minutes 59 seconds,,Romanian Deadlift,0,198.416035967,10,0,0,,
2026-03-20 19:13:10,00 hours 54 minutes 07 seconds,,Lat Pulldown,1,132.277357311,10,0,0,,
2026-03-25 07:23:01,01 hours 19 minutes 04 seconds,,Squat,3,222.666884807,5,0,0,,
2026-06-05 19:12:01,00 hours 46 minutes 16 seconds,,Lat Pulldown,2,144.402781731,10,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Squat,3,216.053016941,5,0,0,,
2026-03-25 07:23:01,01 hours 19 minutes 04 seconds,,Deadlift,1,308.647167059,5,0,0,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Romanian Deadlift,0,198.416035967,10,0,0,,
2026-07-03 19:16:53,00 hours 46 minutes 28 seconds,,Lat Pulldown,1,148.812026975,10,0,0,,
2026-04-03 19:05:06,00 hours 44 minutes 47 seconds,,Running,0,0,0,5.6,1901,,
2026-07-08 07:15:04,01 hours 13 minutes 13 seconds,,Squat,3,255.736224135,5,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Overhead Press,2,99.208017983,6,0,0,,
2026-02-09 18:48:36,01 hours 12 minutes 50 seconds,,Overhead Press,1,104.719574538,5,0,0,,
2026-01-16 19:03:02,00 hours 47 minutes 35 seconds,,Lat Pulldown,0,122.356555513,10,0,0,,
2026-01-31 10:50:44,00 hours 50 minutes 49 seconds,,Pull Up,2,0,7,0,0,,
2026-05-13 07:30:22,01 hours 20 minutes 51 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-08-21 19:14:16,00 hours 42 minutes 55 seconds,,Lat Pulldown,0,149.914338286,10,0,0,,
2026-07-24 19:10:10,00 hours 47 minutes 45 seconds,,Lat Pulldown,1,149.914338286,10,0,0,,
2026-03-14 10:32:29,00 hours 46 minutes 57 seconds,,Pull Up,0,0,9,0,0,,
2026-05-18 18:50:21,01 hours 15 minutes 05 seconds,,Bench Press,4,153.221272219,6,0,0,,
2026-04-27 18:39:51,01 hours 01 minutes 15 seconds,,Bench Press,1,112.435753714,6,0,0,,
2026-04-01 07:29:30,01 hours 15 minutes 19 seconds,,Squat,0,112.435753714,8,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Romanian Deadlift,0,198.416035967,10,0,0,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Bench Press,4,138.891225177,7,0,0,,
2026-05-16 10:07:50,00 hours 57 minutes 45 seconds,,Bench Press,0,136.907064817,10,0,0,,
2026-07-27 18:12:20,01 hours 06 minutes 05 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Pull Up,1,0,7,0,0,,
2026-05-15 19:41:53,00 hours 42 minutes 42 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-07-01 07:32:44,01 hours 07 minutes 33 seconds,,Deadlift,0,198.416035967,5,0,0,,
2026-06-01 18:46:06,01 hours 15 minutes 33 seconds,,Overhead Press,0,116.844998958,5,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Deadlift,2,308.647167059,5,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Squat,4,213.848394319,5,0,0,,
2026-02-23 18:03:49,01 hours 01 minutes 18 seconds,,Bench Press,2,139.993536487,8,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Dead Hang,0,0,0,0,52,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Squat,4,220.462262185,5,0,0,,
2026-03-30 18:07:54,00 hours 58 minutes 31 seconds,,Bench Press,3,145.505093042,8,0,0,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Pull Up,2,0,10,0,0,,
2026-01-26 18:31:27,01 hours 12 minutes 49 seconds,,Overhead Press,2,102.514951916,5,0,0,,
2026-04-25 10:16:58,00 hours 56 minutes 10 seconds,,Incline Dumbbell Press,0,65.036367345,10,0,0,,
2026-08-10 18:09:58,01 hours 12 minutes 32 seconds,,Barbell Row,0,163.142074017,8,0,0,,
2026-04-01 07:29:30,01 hours 15 minutes 19 seconds,,Squat,3,224.871507429,5,0,0,,
2026-02-23 18:03:49,01 hours 01 minutes 18 seconds,,Barbell Row,2,139.993536487,8,0,0,,
2026-07-22 07:06:56,01 hours 12 minutes 31 seconds,,Squat,0,130.072734689,8,0,0,,
2026-05-13 07:30:22,01 hours 20 minutes 51 seconds,,Pull Up,0,0,12,0,0,,
2026-01-28 07:20:37,01 hours 14 minutes 59 seconds,,Deadlift,2,308.647167059,5,0,0,,
2026-06-03 07:47:27,01 hours 04 minutes 55 seconds,,Pull Up,0,0,12,0,0,,
2026-05-08 19:14:14,00 hours 43 minutes 30 seconds,,Running,0,0,0,5.85,1951,,
2026-07-27 18:12:20,01 hours 06 minutes 05 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-08-08 10:49:17,00 hours 50 minutes 48 seconds,,Pull Up,1,0,12,0,0,,
2026-06-01 18:46:06,01 hours 15 minutes 33 seconds,,Bench Press,1,120.703088546,6,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Bench Press,4,133.379668622,8,0,0,,
2026-01-16 19:03:02,00 hours 47 minutes 35 seconds,,Plank,0,0,0,0,61,,
2026-07-31 19:35:28,00 hours 54 minutes 45 seconds,,Lat Pulldown,0,149.914338286,10,0,0,,
2026-02-09 18:48:36,01 hours 12 minutes 50 seconds,,Barbell Row,0,137.788913866,8,0,0,,
2026-04-25 10:16:58,00 hours 56 minutes 10 seconds,,Bench Press,2,133.930824277,10,0,0,,
2026-04-25 10:16:58,00 hours 56 minutes 10 seconds,,Pull Up,1,0,11,0,0,,
2026-06-27 10:04:20,00 hours 59 minutes 39 seconds,,Incline Dumbbell Press,0,70.547923899,10,0,0,,
2026-08-10 18:09:58,01 hours 12 minutes 32 seconds,,Overhead Press,1,99.208017983,6,0,0,,
2026-03-16 18:25:30,00 hours 58 minutes 40 seconds,,Bench Press,3,143.300470420,8,0,0,,
2026-05-11 18:39:53,01 hours 14 minutes 00 seconds,,Overhead Press,1,116.844998958,5,0,0,,
2026-06-05 19:12:01,00 hours 46 minutes 16 seconds,,Dumbbell Lateral Raise,1,26.455471462,15,0,0,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Barbell Row,1,157.630517462,8,0,0,,
2026-08-28 19:33:07,00 hours 47 minutes 10 seconds,,Running,0,0,0,6.65,2114,,
2026-06-29 18:32:51,01 hours 12 minutes 30 seconds,,Bench Press,3,165.346696639,8,0,0,,
2026-07-20 18:08:14,01 hours 09 minutes 47 seconds,,Overhead Press,1,99.208017983,5,0,0,,
2026-06-08 18:08:58,00 hours 56 minutes 47 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-03-11 07:00:26,01 hours 04 minutes 34 seconds,,Romanian Deadlift,0,198.416035967,10,0,0,,
2026-06-08 18:08:58,00 hours 56 minutes 47 seconds,,Bench Press,0,81.019881353,12,0,0,,
2026-02-04 07:04:32,01 hours 03 minutes 26 seconds,,Dead Hang,0,0,0,0,46,,
2026-07-27 18:12:20,01 hours 06 minutes 05 seconds,,Bench Press,4,169.755941882,7,0,0,,
2026-08-26 07:17:08,01 hours 19 minutes 02 seconds,,Pull Up,2,0,10,0,0,,
2026-08-21 19:14:16,00 hours 42 minutes 55 seconds,,Plank,0,0,0,0,92,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Squat,1,169.315017358,5,0,0,,
2026-08-14 19:05:03,00 hours 48 minutes 51 seconds,,Dumbbell Lateral Raise,0,26.455471462,15,0,0,,
2026-07-08 07:15:04,01 hours 13 minutes 13 seconds,,Pull Up,0,0,12,0,0,,
2026-05-11 18:39:53,01 hours 14 minutes 00 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-02-23 18:03:49,01 hours 01 minutes 18 seconds,,Barbell Row,1,139.993536487,8,0,0,,
2026-05-16 10:07:50,00 hours 57 minutes 45 seconds,,Pull Up,0,0,12,0,0,,
2026-06-19 19:30:35,00 hours 43 minutes 03 seconds,,Lat Pulldown,2,146.607404353,10,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Barbell Row,1,133.379668622,8,0,0,,
2026-01-21 07:35:06,01 hours 05 minutes 37 seconds,,Deadlift,2,308.647167059,5,0,0,,
2026-02-23 18:03:49,01 hours 01 minutes 18 seconds,,Bench Press,1,104.995152366,6,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Bench Press,3,133.379668622,8,0,0,,
2026-06-24 07:49:32,01 hours 03 minutes 28 seconds,,Squat,1,201.061583113,5,0,0,,
2026-02-21 10:24:01,00 hours 56 minutes 29 seconds,,Incline Dumbbell Press,1,55.115565546,10,0,0,,
2026-06-03 07:47:27,01 hours 04 minutes 55 seconds,,Dead Hang,0,0,0,0,71,,
2026-03-20 19:13:10,00 hours 54 minutes 07 seconds,,Lat Pulldown,2,132.277357311,10,0,0,,
2026-07-06 18:28:04,01 hours 05 minutes 42 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-03-09 18:37:16,01 hours 00 minutes 18 seconds,,Overhead Press,1,109.128819782,5,0,0,,
2026-01-16 19:03:02,00 hours 47 minutes 35 seconds,,Lat Pulldown,2,122.356555513,10,0,0,,
2026-05-04 18:12:22,01 hours 14 minutes 28 seconds,,Bench Press,0,75.508324798,12,0,0,,
2026-06-26 19:35:48,00 hours 40 minutes 57 seconds,,Dumbbell Lateral Raise,1,26.455471462,15,0,0,,
2026-03-14 10:32:29,00 hours 46 minutes 57 seconds,,Bench Press,2,127.978343198,10,0,0,,
2026-03-14 10:32:29,00 hours 46 minutes 57 seconds,,Incline Dumbbell Press,2,58.422499479,10,0,0,,
2026-01-14 07:03:37,01 hours 18 minutes 25 seconds,,Deadlift,1,308.647167059,5,0,0,,
2026-03-11 07:00:26,01 hours 04 minutes 34 seconds,,Deadlift,2,308.647167059,5,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Deadlift,0,185.188300235,5,0,0,,
2026-08-17 18:17:40,00 hours 55 minutes 05 seconds,,Bench Press,0,85.429126597,12,0,0,,
2026-06-01 18:46:06,01 hours 15 minutes 33 seconds,,Overhead Press,1,116.844998958,5,0,0,,
2026-07-01 07:32:44,01 hours 07 minutes 33 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-01-05 18:04:06,01 hours 12 minutes 23 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-08-21 19:14:16,00 hours 42 minutes 55 seconds,,Dumbbell Lateral Raise,2,26.455471462,15,0,0,,
2026-02-06 19:10:09,00 hours 50 minutes 59 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-07-06 18:28:04,01 hours 05 minutes 42 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-07-10 19:42:50,00 hours 49 minutes 07 seconds,,Running,0,0,0,6.3,2033,,
2026-01-26 18:31:27,01 hours 12 minutes 49 seconds,,Bench Press,2,135.584291244,8,0,0,,
2026-03-16 18:25:30,00 hours 58 minutes 40 seconds,,Bench Press,1,107.475352815,6,0,0,,
2026-06-22 18:15:17,01 hours 01 minutes 02 seconds,,Bench Press,0,82.122192664,12,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Romanian Deadlift,1,198.416035967,10,0,0,,
2026-06-03 07:47:27,01 hours 04 minutes 55 seconds,,Deadlift,1,330.693393277,5,0,0,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Overhead Press,1,108.026508471,5,0,0,,
2026-01-05 18:04:06,01 hours 12 minutes 23 seconds,,Bench Press,1,99.208017983,6,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Squat,2,216.053016941,5,0,0,,
2026-06-22 18:15:17,01 hours 01 minutes 02 seconds,,Bench Press,1,123.183288996,6,0,0,,
2026-01-26 18:31:27,01 hours 12 minutes 49 seconds,,Bench Press,3,135.584291244,8,0,0,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Bench Press,0,70.547923899,12,0,0,,
2026-03-11 07:00:26,01 hours 04 minutes 34 seconds,,Pull Up,0,0,9,0,0,,
2026-03-06 19:05:09,00 hours 45 minutes 14 seconds,,Running,0,0,0,5.4,1859,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Deadlift,1,308.647167059,5,0,0,,
2026-08-26 07:17:08,01 hours 19 minutes 02 seconds,,Dead Hang,0,0,0,0,85,,
2026-05-29 19:30:09,00 hours 51 minutes 35 seconds,,Dumbbell Lateral Raise,0,26.455471462,15,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Romanian Deadlift,1,198.416035967,10,0,0,,
2026-03-16 18:25:30,00 hours 58 minutes 40 seconds,,Overhead Press,1,110.231131093,6,0,0,,
2026-03-25 07:23:01,01 hours 19 minutes 04 seconds,,Squat,4,222.666884807,5,0,0,,
2026-05-20 07:46:29,01 hours 12 minutes 25 seconds,,Squat,3,240.303865782,5,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Bench Press,1,128.143689895,6,0,0,,
2026-08-21 19:14:16,00 hours 42 minutes 55 seconds,,Running,0,0,0,6.6,2098,,
2026-01-05 18:04:06,01 hours 12 minutes 23 seconds,,Bench Press,3,132.277357311,8,0,0,,
2026-01-31 10:50:44,00 hours 50 minutes 49 seconds,,Incline Dumbbell Press,2,51.808631613,10,0,0,,
2026-08-05 07:50:56,01 hours 07 minutes 06 seconds,,Dead Hang,0,0,0,0,85,,
2026-06-10 07:22:42,01 hours 14 minutes 37 seconds,,Squat,2,246.917733647,5,0,0,,
2026-07-22 07:06:56,01 hours 12 minutes 31 seconds,,Dead Hang,0,0,0,0,82,,
2026-07-29 07:46:01,01 hours 11 minutes 21 seconds,,Squat,1,209.880073600,5,0,0,,
2026-03-27 19:13:09,00 hours 52 minutes 40 seconds,,Lat Pulldown,0,133.379668622,10,0,0,,
2026-05-29 19:30:09,00 hours 51 minutes 35 seconds,,Plank,0,0,0,0,80,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Pull Up,2,0,5,0,0,,
2026-04-27 18:39:51,01 hours 01 minutes 15 seconds,,Bench Press,3,149.914338286,8,0,0,,
